"event","distinct_id","time","app_build_number","app_release","app_version","app_version_string","bluetooth_enabled","bluetooth_version","brand","carrier","city","ios_ifa","google_play_services","has_nfc","has_telephone","lib_version","manufacturer","model","os","os_version","radio","region","screen_dpi","screen_height","screen_width","wifi","CATEGORY","LogSerialID","mp_country_code","mp_device_model","mp_lib","Campaign","CampaignLogin","from_binding","text","tag"
"main_editorchoice","A1CD7BA6-B400-4929-B029-317C8F30EEC9","1477180919","1015","4.2.2","1015","4.2.2","false","?","?","遠傳電信","Pingtung","?","?","false","false","2.9.9","Apple","iPhone8,1","iOS","10.0.2","LTE","Pingtung","0","568","320","true","?","?","TW","iPhone8,1","iphone","?","?","?","?","?"
"main_view","E2CF50B3-7FB6-4811-A0AF-A1C8C8AE8270","1477180920","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Kao-sung","?","?","false","false","2.9.9","Apple","iPhone8,2","iOS","10.0.1","None","Taiwan","0","736","414","false","?","?","TW","iPhone8,2","iphone","?","?","?","?","?"
"main_editorchoice","E2CF50B3-7FB6-4811-A0AF-A1C8C8AE8270","1477180922","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Kao-sung","?","?","false","false","2.9.9","Apple","iPhone8,2","iOS","10.0.1","None","Taiwan","0","736","414","false","?","?","TW","iPhone8,2","iphone","?","?","?","?","?"
"main_creditcardhelper","BWWUZW62","1477180927","88","88","4.2.3","4.2.3","false","ble","samsung","Far EasTone","Tainan City","?","available","false","true","4.9.2","samsung","SM-A800IZ","Android","5.1.1","?","Tainan","480","1920","1080","true","?","?","TW","?","android","?","?","?","?","?"
"main_popularcoupons","E2CF50B3-7FB6-4811-A0AF-A1C8C8AE8270","1477180927","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Kao-sung","?","?","false","false","2.9.9","Apple","iPhone8,2","iOS","10.0.1","None","Taiwan","0","736","414","false","?","?","TW","iPhone8,2","iphone","?","?","?","?","?"
"main_pointsexchange","E2CF50B3-7FB6-4811-A0AF-A1C8C8AE8270","1477180928","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Kao-sung","?","?","false","false","2.9.9","Apple","iPhone8,2","iOS","10.0.1","None","Taiwan","0","736","414","false","?","?","TW","iPhone8,2","iphone","?","?","?","?","?"
"main_notification","CDLGYW21","1477180930","1015","4.2.2","1015","4.2.2","false","?","?","遠傳電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone7,1","iOS","10.0.2","None","Taipei","0","736","414","true","?","?","TW","iPhone7,1","iphone","?","?","?","?","?"
"main_view","CBAEC68F-7858-4F37-A545-7D91602D5299","1477180930","1015","4.2.2","1015","4.2.2","false","?","?","遠傳電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone6,2","iOS","10.0.2","WCDMA","Taipei","0","568","320","false","?","?","TW","iPhone6,2","iphone","?","?","?","?","?"
"main_view","E2CF50B3-7FB6-4811-A0AF-A1C8C8AE8270","1477180931","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Kao-sung","?","?","false","false","2.9.9","Apple","iPhone8,2","iOS","10.0.1","None","Taiwan","0","736","414","false","?","?","TW","iPhone8,2","iphone","?","?","?","?","?"
"main_editorchoice","CBAEC68F-7858-4F37-A545-7D91602D5299","1477180933","1015","4.2.2","1015","4.2.2","false","?","?","遠傳電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone6,2","iOS","10.0.2","WCDMA","Taipei","0","568","320","false","?","?","TW","iPhone6,2","iphone","?","?","?","?","?"
"main_pointsexchange","E2CF50B3-7FB6-4811-A0AF-A1C8C8AE8270","1477180933","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Kao-sung","?","?","false","false","2.9.9","Apple","iPhone8,2","iOS","10.0.1","None","Taiwan","0","736","414","false","?","?","TW","iPhone8,2","iphone","?","?","?","?","?"
"main_view","E2CF50B3-7FB6-4811-A0AF-A1C8C8AE8270","1477180935","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Kao-sung","?","?","false","false","2.9.9","Apple","iPhone8,2","iOS","10.0.1","None","Taiwan","0","736","414","false","?","?","TW","iPhone8,2","iphone","?","?","?","?","?"
"main_pointsbanner","BWWUZW62","1477180936","88","88","4.2.3","4.2.3","false","ble","samsung","Far EasTone","Tainan City","?","available","false","true","4.9.2","samsung","SM-A800IZ","Android","5.1.1","?","Tainan","480","1920","1080","true","A02","A02_80_201608","TW","?","android","?","?","?","?","?"
"main_cardholderlogin","E2CF50B3-7FB6-4811-A0AF-A1C8C8AE8270","1477180936","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Kao-sung","?","?","false","false","2.9.9","Apple","iPhone8,2","iOS","10.0.1","None","Taiwan","0","736","414","false","?","?","TW","iPhone8,2","iphone","?","?","?","?","?"
"pointsdetail_view","BWWUZW62","1477180937","88","88","4.2.3","4.2.3","false","ble","samsung","Far EasTone","Tainan City","?","available","false","true","4.9.2","samsung","SM-A800IZ","Android","5.1.1","?","Tainan","480","1920","1080","true","A02","A02_80_201608","TW","?","android","?","?","?","?","?"
"main_editorschoice_banner","BRZJEL71","1477180939","88","88","4.2.3","4.2.3","false","ble","samsung","Chunghwa Telecom","?","?","available","true","true","4.9.2","samsung","SM-J710GN","Android","6.0.1","?","?","320","1280","720","true","","?","TW","?","android","?","?","?","?","?"
"main_view","A1CD7BA6-B400-4929-B029-317C8F30EEC9","1477180940","1015","4.2.2","1015","4.2.2","false","?","?","遠傳電信","Pingtung","?","?","false","false","2.9.9","Apple","iPhone8,1","iOS","10.0.2","LTE","Pingtung","0","568","320","true","?","?","TW","iPhone8,1","iphone","?","?","?","?","?"
"main_view","BWVYBC67","1477180943","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","Tainan City","?","?","false","false","2.9.9","Apple","iPhone5,2","iOS","10.0.2","WCDMA","Tainan","0","568","320","false","?","?","TW","iPhone5,2","iphone","?","?","?","?","?"
"main_notification","BWVYBC67","1477180944","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","Tainan City","?","?","false","false","2.9.9","Apple","iPhone5,2","iOS","10.0.2","WCDMA","Tainan","0","568","320","false","?","?","TW","iPhone5,2","iphone","?","?","?","?","?"
"main_editorchoice","BWWUZW62","1477180945","88","88","4.2.3","4.2.3","false","ble","samsung","Far EasTone","Tainan City","?","available","false","true","4.9.2","samsung","SM-A800IZ","Android","5.1.1","?","Tainan","480","1920","1080","true","?","?","TW","?","android","?","?","?","?","?"
"main_editorchoice","A5464AAE-FF92-41D8-98AD-54BD5C79B9AA","1477180946","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone7,2","iOS","10.0.2","LTE","Taipei","0","568","320","true","?","?","TW","iPhone7,2","iphone","?","?","?","?","?"
"main_view","E2CF50B3-7FB6-4811-A0AF-A1C8C8AE8270","1477180948","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Kao-sung","?","?","false","false","2.9.9","Apple","iPhone8,2","iOS","10.0.1","None","Taiwan","0","736","414","false","?","?","TW","iPhone8,2","iphone","?","?","?","?","?"
"main_mycoupons","BPCBEB51","1477180949","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPad2,2","iPhone OS","9.3.4","HSUPA","Taipei","0","480","320","false","?","?","TW","iPad2,2","iphone","?","?","?","?","?"
"main_editorchoice","E2CF50B3-7FB6-4811-A0AF-A1C8C8AE8270","1477180950","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Kao-sung","?","?","false","false","2.9.9","Apple","iPhone8,2","iOS","10.0.1","None","Taiwan","0","736","414","false","?","?","TW","iPhone8,2","iphone","?","?","?","?","?"
"main_view","BPCBEB51","1477180952","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPad2,2","iPhone OS","9.3.4","HSUPA","Taipei","0","480","320","false","?","?","TW","iPad2,2","iphone","?","?","?","?","?"
"main_creditcardhelper","BQTVLP37","1477180952","88","88","4.2.3","4.2.3","false","ble","asus","中華電信","Taipei","?","available","true","true","4.9.2","asus","ASUS_Z00AD","Android","5.0","?","Taipei","480","1920","1080","false","?","?","TW","?","android","?","?","?","?","?"
"main_creditcardhelper","BPCBEB51","1477180953","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPad2,2","iPhone OS","9.3.4","HSUPA","Taipei","0","480","320","false","?","?","TW","iPad2,2","iphone","?","?","?","?","?"
"main_editorschoice_banner","BWWUZW62","1477180954","88","88","4.2.3","4.2.3","false","ble","samsung","Far EasTone","Tainan City","?","available","false","true","4.9.2","samsung","SM-A800IZ","Android","5.1.1","?","Tainan","480","1920","1080","true","","?","TW","?","android","?","?","?","?","?"
"main_popularcoupons","CBAEC68F-7858-4F37-A545-7D91602D5299","1477180959","1015","4.2.2","1015","4.2.2","false","?","?","遠傳電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone6,2","iOS","10.0.2","WCDMA","Taipei","0","568","320","false","?","?","TW","iPhone6,2","iphone","?","?","?","?","?"
"main_view","EAF5074F-DEB5-4990-83AA-33C9F4615802","1477180960","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone8,1","iOS","10.0.2","None","Taipei","0","667","375","false","?","?","TW","iPhone8,1","iphone","?","?","?","?","?"
"main_popularcoupons","BMSSDP68","1477180960","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone7,2","iPhone OS","9.3.2","LTE","Taipei","0","568","320","true","?","?","TW","iPhone7,2","iphone","?","?","?","?","?"
"main_view","BMSSDP68","1477180960","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone7,2","iPhone OS","9.3.2","LTE","Taipei","0","568","320","true","?","?","TW","iPhone7,2","iphone","?","?","?","?","?"
"main_notification","BMSSDP68","1477180963","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone7,2","iPhone OS","9.3.2","LTE","Taipei","0","568","320","true","?","?","TW","iPhone7,2","iphone","?","?","?","?","?"
"main_mycoupons","BQTVLP37","1477180968","88","88","4.2.3","4.2.3","false","ble","asus","中華電信","Taipei","?","available","true","true","4.9.2","asus","ASUS_Z00AD","Android","5.0","?","Taipei","480","1920","1080","false","?","?","TW","?","android","?","?","?","?","?"
"main_view","BPCBEB51","1477180969","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPad2,2","iPhone OS","9.3.4","WCDMA","Taipei","0","480","320","false","?","?","TW","iPad2,2","iphone","?","?","?","?","?"
"main_editorschoice_banner","A5464AAE-FF92-41D8-98AD-54BD5C79B9AA","1477180969","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone7,2","iOS","10.0.2","LTE","Taipei","0","568","320","true","?","?","TW","iPhone7,2","iphone","聰明女人最美麗","?","?","?","?"
"main_view","BWNSZG58","1477180971","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","Taipei","?","?","false","false","2.9.9","Apple","iPhone7,1","iPhone OS","9.3.4","WCDMA","Taipei","0","736","414","true","?","?","TW","iPhone7,1","iphone","?","?","?","?","?"
"main_creditcardhelper","BPCBEB51","1477180971","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPad2,2","iPhone OS","9.3.4","HSUPA","Taipei","0","480","320","false","?","?","TW","iPad2,2","iphone","?","?","?","?","?"
"main_view","CCEANH51","1477180973","88","88","4.2.3","4.2.3","false","ble","Sony","TW Mobile","?","?","available","true","true","4.9.2","Sony","E6853","Android","6.0.1","?","?","480","1776","1080","false","?","?","TW","?","android","?","?","?","?","?"
"main_view","BMSSDP68","1477180973","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone7,2","iPhone OS","9.3.2","LTE","Taipei","0","568","320","true","?","?","TW","iPhone7,2","iphone","?","?","?","?","?"
"main_mycoupons","BWNSZG58","1477180974","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","Taipei","?","?","false","false","2.9.9","Apple","iPhone7,1","iPhone OS","9.3.4","WCDMA","Taipei","0","736","414","true","?","?","TW","iPhone7,1","iphone","?","?","?","?","?"
"main_popularcoupons","BNQXVZ26","1477180975","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPad5,2","iOS","10.0.2","LTE","?","0","480","320","false","?","?","TW","iPad5,2","iphone","?","?","?","?","?"
"main_view","BNQXVZ26","1477180975","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPad5,2","iOS","10.0.2","LTE","?","0","480","320","false","?","?","TW","iPad5,2","iphone","?","?","?","?","?"
"main_view","BWNSZG58","1477180975","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","Taipei","?","?","false","false","2.9.9","Apple","iPhone7,1","iPhone OS","9.3.4","WCDMA","Taipei","0","736","414","true","?","?","TW","iPhone7,1","iphone","?","?","?","?","?"
"main_notification","BWNSZG58","1477180976","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","Taipei","?","?","false","false","2.9.9","Apple","iPhone7,1","iPhone OS","9.3.4","WCDMA","Taipei","0","736","414","true","?","?","TW","iPhone7,1","iphone","?","?","?","?","?"
"main_notification","BNQXVZ26","1477180979","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPad5,2","iOS","10.0.2","LTE","?","0","480","320","false","?","?","TW","iPad5,2","iphone","?","?","?","?","?"
"main_view","A5464AAE-FF92-41D8-98AD-54BD5C79B9AA","1477180982","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone7,2","iOS","10.0.2","LTE","Taipei","0","568","320","true","?","?","TW","iPhone7,2","iphone","?","?","?","?","?"
"main_editorschoice_banner","A5464AAE-FF92-41D8-98AD-54BD5C79B9AA","1477180983","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone7,2","iOS","10.0.2","LTE","Taipei","0","568","320","true","?","?","TW","iPhone7,2","iphone","聰明女人最美麗","?","?","?","?"
"main_view","CCTYAU21","1477180990","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","Taipei","?","?","false","false","2.9.9","Apple","iPhone7,1","iPhone OS","8.4.1","None","Taipei","0","736","414","false","?","?","TW","iPhone7,1","iphone","?","?","?","?","?"
"main_popularcoupons","CCTYAU21","1477180990","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","Taipei","?","?","false","false","2.9.9","Apple","iPhone7,1","iPhone OS","8.4.1","None","Taipei","0","736","414","false","?","?","TW","iPhone7,1","iphone","?","?","?","?","?"
"main_creditcardhelper","4589e31f-ecff-4f05-9217-868d33025a0f","1477180991","88","88","4.2.3","4.2.3","true","ble","Sony","台灣大哥大","Tainan City","?","available","true","true","4.9.2","Sony","D6653","Android","6.0.1","?","Tainan","480","1776","1080","true","?","?","TW","?","android","?","?","?","?","?"
"main_view","BWVYBC67","1477180991","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","Tainan City","?","?","false","false","2.9.9","Apple","iPhone5,2","iOS","10.0.2","WCDMA","Tainan","0","568","320","false","?","?","TW","iPhone5,2","iphone","?","?","?","?","?"
"main_notification","4589e31f-ecff-4f05-9217-868d33025a0f","1477180993","88","88","4.2.3","4.2.3","true","ble","Sony","台灣大哥大","Tainan City","?","available","true","true","4.9.2","Sony","D6653","Android","6.0.1","?","Tainan","480","1776","1080","true","?","?","TW","?","android","?","?","?","?","?"
"main_shopsales","CCTYAU21","1477180994","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","Taipei","?","?","false","false","2.9.9","Apple","iPhone7,1","iPhone OS","8.4.1","None","Taipei","0","736","414","false","?","?","TW","iPhone7,1","iphone","?","?","?","?","?"
"main_view","CCTYAU21","1477180996","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","Taipei","?","?","false","false","2.9.9","Apple","iPhone7,1","iPhone OS","8.4.1","None","Taipei","0","736","414","false","?","?","TW","iPhone7,1","iphone","?","?","?","?","?"
"main_view","BSZUZK31","1477180999","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone8,1","iOS","10.0.2","None","Taipei","0","568","320","true","?","?","TW","iPhone8,1","iphone","?","?","?","?","?"
"main_popularcoupons","BUWGSS58","1477181000","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone7,1","iPhone OS","9.3","LTE","Taipei","0","736","414","true","?","?","TW","iPhone7,1","iphone","?","?","?","?","?"
"main_view","BUWGSS58","1477181000","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone7,1","iPhone OS","9.3","LTE","Taipei","0","736","414","true","?","?","TW","iPhone7,1","iphone","?","?","?","?","?"
"main_notification","BSZUZK31","1477181001","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone8,1","iOS","10.0.2","None","Taipei","0","568","320","true","?","?","TW","iPhone8,1","iphone","?","?","?","?","?"
"main_mycoupons","CCTYAU21","1477181001","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","Taipei","?","?","false","false","2.9.9","Apple","iPhone7,1","iPhone OS","8.4.1","None","Taipei","0","736","414","false","?","?","TW","iPhone7,1","iphone","?","?","?","?","?"
"main_view","BUWGSS58","1477181002","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone7,1","iPhone OS","9.3","LTE","Taipei","0","736","414","true","?","?","TW","iPhone7,1","iphone","?","?","?","?","?"
